Tidpunkt;Antal belagda platser;Bel„ggning (%);Inpassager;Utpassager;Anl„ggning;Adress;antal_lediga_platser
2018-02-07 10:00;124;81;19;28;S t Nicolai;Bergaliden 11;15
2018-02-07 10:15;125;81;19;18;S t Nicolai;Bergaliden 11;14
2018-02-07 10:30;120;78;8;13;S t Nicolai;Bergaliden 11;19
2018-02-07 10:45;123;80;15;12;S t Nicolai;Bergaliden 11;16
2018-02-07 11:00;120;78;19;22;S t Nicolai;Bergaliden 11;19
2018-02-07 11:15;126;82;18;12;S t Nicolai;Bergaliden 11;13
2018-02-07 11:30;123;80;11;14;S t Nicolai;Bergaliden 11;16
2018-02-07 11:45;128;83;20;15;S t Nicolai;Bergaliden 11;11
2018-02-07 12:00;124;81;17;21;S t Nicolai;Bergaliden 11;15
2018-02-07 12:15;122;79;10;12;S t Nicolai;Bergaliden 11;17
2018-02-07 12:30;120;78;17;19;S t Nicolai;Bergaliden 11;19
2018-02-07 12:45;122;79;23;21;S t Nicolai;Bergaliden 11;17
2018-02-07 13:00;122;79;15;15;S t Nicolai;Bergaliden 11;17
2018-02-07 13:15;118;77;17;21;S t Nicolai;Bergaliden 11;21
2018-02-07 13:30;120;78;20;18;S t Nicolai;Bergaliden 11;19
2018-02-07 13:45;121;79;22;21;S t Nicolai;Bergaliden 11;18
2018-02-07 14:00;125;81;22;18;S t Nicolai;Bergaliden 11;14
2018-02-07 14:15;111;72;26;40;S t Nicolai;Bergaliden 11;28
2018-02-07 14:30;106;69;21;26;S t Nicolai;Bergaliden 11;33
2018-02-07 14:45;102;66;15;19;S t Nicolai;Bergaliden 11;37
2018-02-07 15:00;103;67;21;20;S t Nicolai;Bergaliden 11;36
2018-02-07 15:15;94;61;8;17;S t Nicolai;Bergaliden 11;45
2018-02-07 15:30;87;56;17;24;S t Nicolai;Bergaliden 11;52
2018-02-07 15:45;76;49;24;35;S t Nicolai;Bergaliden 11;63
2018-02-07 16:00;74;48;35;37;S t Nicolai;Bergaliden 11;65
2018-02-07 16:15;69;45;22;27;S t Nicolai;Bergaliden 11;70
2018-02-07 16:30;69;45;22;22;S t Nicolai;Bergaliden 11;70
2018-02-07 16:45;65;42;21;25;S t Nicolai;Bergaliden 11;74
2018-02-07 17:00;57;37;15;23;S t Nicolai;Bergaliden 11;82
2018-02-07 17:15;57;37;19;19;S t Nicolai;Bergaliden 11;82
2018-02-07 17:30;66;43;30;21;S t Nicolai;Bergaliden 11;73
2018-02-07 17:45;63;41;13;16;S t Nicolai;Bergaliden 11;76
2018-02-07 18:00;65;42;26;24;S t Nicolai;Bergaliden 11;74
2018-02-07 18:15;69;45;17;13;S t Nicolai;Bergaliden 11;70
2018-02-07 18:30;71;46;9;7;S t Nicolai;Bergaliden 11;68
2018-02-07 18:45;77;50;9;3;S t Nicolai;Bergaliden 11;62
2018-02-07 19:00;75;49;15;17;S t Nicolai;Bergaliden 11;64
2018-02-07 19:15;70;45;14;19;S t Nicolai;Bergaliden 11;69
2018-02-07 19:30;58;38;4;16;S t Nicolai;Bergaliden 11;81
2018-02-07 19:45;57;37;4;5;S t Nicolai;Bergaliden 11;82
2018-02-07 20:00;53;34;3;7;S t Nicolai;Bergaliden 11;86
2018-02-07 20:15;50;32;4;7;S t Nicolai;Bergaliden 11;89
2018-02-07 20:30;41;27;3;12;S t Nicolai;Bergaliden 11;98
2018-02-07 20:45;36;23;5;10;S t Nicolai;Bergaliden 11;103
2018-02-07 21:00;34;22;0;2;S t Nicolai;Bergaliden 11;105
2018-02-07 21:15;30;19;2;6;S t Nicolai;Bergaliden 11;109
2018-02-07 21:30;27;18;1;4;S t Nicolai;Bergaliden 11;112
2018-02-07 21:45;25;16;2;4;S t Nicolai;Bergaliden 11;114
2018-02-07 22:00;19;12;0;6;S t Nicolai;Bergaliden 11;120
2018-02-07 22:15;19;12;3;3;S t Nicolai;Bergaliden 11;120
2018-02-07 22:30;19;12;2;2;S t Nicolai;Bergaliden 11;120
2018-02-07 22:45;18;12;0;1;S t Nicolai;Bergaliden 11;121
2018-02-07 23:00;17;11;0;1;S t Nicolai;Bergaliden 11;122
2018-02-07 23:15;12;8;1;6;S t Nicolai;Bergaliden 11;127
2018-02-07 23:30;12;8;0;0;S t Nicolai;Bergaliden 11;127
2018-02-07 23:45;12;8;0;0;S t Nicolai;Bergaliden 11;127
2018-02-08 00:00;13;8;1;0;S t Nicolai;Bergaliden 11;126
2018-02-08 00:15;13;8;0;0;S t Nicolai;Bergaliden 11;126
2018-02-08 00:30;13;8;0;0;S t Nicolai;Bergaliden 11;126
2018-02-08 00:45;12;8;0;1;S t Nicolai;Bergaliden 11;127
2018-02-08 01:00;12;8;0;0;S t Nicolai;Bergaliden 11;127
2018-02-08 01:15;12;8;0;0;S t Nicolai;Bergaliden 11;127
2018-02-08 01:30;12;8;1;1;S t Nicolai;Bergaliden 11;127
2018-02-08 01:45;11;7;0;1;S t Nicolai;Bergaliden 11;128
2018-02-08 02:00;11;7;0;0;S t Nicolai;Bergaliden 11;128
2018-02-08 02:15;11;7;0;0;S t Nicolai;Bergaliden 11;128
2018-02-08 02:30;11;7;0;0;S t Nicolai;Bergaliden 11;128
2018-02-08 02:45;11;7;0;0;S t Nicolai;Bergaliden 11;128
2018-02-08 03:00;11;7;0;0;S t Nicolai;Bergaliden 11;128
2018-02-08 03:15;11;7;2;2;S t Nicolai;Bergaliden 11;128
2018-02-08 03:30;11;7;0;0;S t Nicolai;Bergaliden 11;128
2018-02-08 03:45;11;7;0;0;S t Nicolai;Bergaliden 11;128
2018-02-08 04:00;11;7;0;0;S t Nicolai;Bergaliden 11;128
2018-02-08 04:15;11;7;0;0;S t Nicolai;Bergaliden 11;128
2018-02-08 04:30;11;7;0;0;S t Nicolai;Bergaliden 11;128
2018-02-08 04:45;11;7;0;0;S t Nicolai;Bergaliden 11;128
2018-02-08 05:00;12;8;1;0;S t Nicolai;Bergaliden 11;127
2018-02-08 05:15;13;8;4;3;S t Nicolai;Bergaliden 11;126
2018-02-08 05:30;12;8;0;1;S t Nicolai;Bergaliden 11;127
2018-02-08 05:45;12;8;1;1;S t Nicolai;Bergaliden 11;127
2018-02-08 06:00;11;7;1;2;S t Nicolai;Bergaliden 11;128
2018-02-08 06:15;12;8;7;6;S t Nicolai;Bergaliden 11;127
2018-02-08 06:30;20;13;12;4;S t Nicolai;Bergaliden 11;119
2018-02-08 06:45;28;18;13;5;S t Nicolai;Bergaliden 11;111
2018-02-08 07:00;32;21;8;4;S t Nicolai;Bergaliden 11;107
2018-02-08 07:15;39;25;24;17;S t Nicolai;Bergaliden 11;100
2018-02-08 07:30;76;49;37;23;S t Nicolai;Bergaliden 11;63
2018-02-08 07:45;94;61;56;38;S t Nicolai;Bergaliden 11;45
2018-02-08 08:00;107;69;72;59;S t Nicolai;Bergaliden 11;32
2018-02-08 08:15;117;76;40;30;S t Nicolai;Bergaliden 11;22
2018-02-08 08:30;118;77;19;18;S t Nicolai;Bergaliden 11;21
2018-02-08 08:45;119;77;12;11;S t Nicolai;Bergaliden 11;20
2018-02-08 09:00;123;80;20;16;S t Nicolai;Bergaliden 11;16
2018-02-08 09:15;127;82;19;15;S t Nicolai;Bergaliden 11;12
2018-02-08 09:30;129;84;15;13;S t Nicolai;Bergaliden 11;10
2018-02-08 09:45;131;85;20;18;S t Nicolai;Bergaliden 11;8
2018-02-08 10:00;132;86;21;20;S t Nicolai;Bergaliden 11;7
2018-02-08 10:15;132;86;20;20;S t Nicolai;Bergaliden 11;7
2018-02-08 10:30;132;86;18;18;S t Nicolai;Bergaliden 11;7
2018-02-08 10:45;132;86;10;10;S t Nicolai;Bergaliden 11;7
2018-02-08 11:00;131;85;16;17;S t Nicolai;Bergaliden 11;8
2018-02-08 11:15;132;86;12;11;S t Nicolai;Bergaliden 11;7
2018-02-08 11:30;128;83;10;14;S t Nicolai;Bergaliden 11;11
2018-02-08 11:45;122;79;19;25;S t Nicolai;Bergaliden 11;17
2018-02-08 12:00;124;81;19;17;S t Nicolai;Bergaliden 11;15
2018-02-08 12:15;123;80;14;15;S t Nicolai;Bergaliden 11;16
2018-02-08 12:30;125;81;10;8;S t Nicolai;Bergaliden 11;14
2018-02-08 12:45;132;86;19;11;S t Nicolai;Bergaliden 11;7
2018-02-08 13:00;130;84;28;30;S t Nicolai;Bergaliden 11;9
2018-02-08 13:15;127;82;23;26;S t Nicolai;Bergaliden 11;12
2018-02-08 13:30;123;80;17;21;S t Nicolai;Bergaliden 11;16
2018-02-08 13:45;121;79;26;28;S t Nicolai;Bergaliden 11;18
2018-02-08 14:00;113;73;13;16;S t Nicolai;Bergaliden 11;26
2018-02-08 14:15;111;72;18;20;S t Nicolai;Bergaliden 11;28
2018-02-08 14:30;105;68;13;19;S t Nicolai;Bergaliden 11;34
2018-02-08 14:45;101;66;21;25;S t Nicolai;Bergaliden 11;38
2018-02-08 15:00;100;65;23;24;S t Nicolai;Bergaliden 11;39
2018-02-08 15:15;88;57;13;25;S t Nicolai;Bergaliden 11;51
2018-02-08 15:30;75;49;13;26;S t Nicolai;Bergaliden 11;64
2018-02-08 15:45;69;45;17;23;S t Nicolai;Bergaliden 11;70
2018-02-08 16:00;50;32;21;40;S t Nicolai;Bergaliden 11;89
2018-02-08 16:15;53;34;23;20;S t Nicolai;Bergaliden 11;86
2018-02-08 16:30;53;34;25;25;S t Nicolai;Bergaliden 11;86
2018-02-08 16:45;61;40;30;22;S t Nicolai;Bergaliden 11;78
2018-02-08 17:00;64;42;28;25;S t Nicolai;Bergaliden 11;75
2018-02-08 17:15;60;39;13;17;S t Nicolai;Bergaliden 11;79
2018-02-08 17:30;63;41;19;16;S t Nicolai;Bergaliden 11;76
2018-02-08 17:45;61;40;11;13;S t Nicolai;Bergaliden 11;78
2018-02-08 18:00;60;39;12;13;S t Nicolai;Bergaliden 11;79
2018-02-08 18:15;63;41;16;13;S t Nicolai;Bergaliden 11;76
2018-02-08 18:30;66;43;17;14;S t Nicolai;Bergaliden 11;73
2018-02-08 18:45;68;44;18;16;S t Nicolai;Bergaliden 11;71
2018-02-08 19:00;64;42;12;16;S t Nicolai;Bergaliden 11;75
2018-02-08 19:15;58;38;8;14;S t Nicolai;Bergaliden 11;81
2018-02-08 19:30;52;34;6;12;S t Nicolai;Bergaliden 11;87
2018-02-08 19:45;47;31;4;9;S t Nicolai;Bergaliden 11;92
2018-02-08 20:00;46;30;4;5;S t Nicolai;Bergaliden 11;93
2018-02-08 20:15;46;30;8;8;S t Nicolai;Bergaliden 11;93
2018-02-08 20:30;41;27;6;11;S t Nicolai;Bergaliden 11;98
2018-02-08 20:45;34;22;6;13;S t Nicolai;Bergaliden 11;105
2018-02-08 21:00;26;17;6;14;S t Nicolai;Bergaliden 11;113
2018-02-08 21:15;18;12;4;12;S t Nicolai;Bergaliden 11;121
2018-02-08 21:30;15;10;0;3;S t Nicolai;Bergaliden 11;124
2018-02-08 21:45;12;8;3;6;S t Nicolai;Bergaliden 11;127
2018-02-08 22:00;12;8;1;1;S t Nicolai;Bergaliden 11;127
2018-02-08 22:15;12;8;1;1;S t Nicolai;Bergaliden 11;127
2018-02-08 22:30;5;3;1;8;S t Nicolai;Bergaliden 11;134
2018-02-08 22:45;5;3;3;3;S t Nicolai;Bergaliden 11;134
2018-02-08 23:00;2;1;0;3;S t Nicolai;Bergaliden 11;137
2018-02-08 23:15;1;1;1;2;S t Nicolai;Bergaliden 11;138
2018-02-08 23:30;1;1;1;1;S t Nicolai;Bergaliden 11;138
2018-02-08 23:45;1;1;0;0;S t Nicolai;Bergaliden 11;138
2018-02-09 00:00;1;1;0;0;S t Nicolai;Bergaliden 11;138
2018-02-09 00:15;1;1;0;0;S t Nicolai;Bergaliden 11;138
2018-02-09 00:30;1;1;0;0;S t Nicolai;Bergaliden 11;138
2018-02-09 00:45;2;1;1;0;S t Nicolai;Bergaliden 11;137
2018-02-09 01:00;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-02-09 01:15;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-02-09 01:30;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-02-09 01:45;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-02-09 02:00;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-02-09 02:15;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-02-09 02:30;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-02-09 02:45;2;1;1;1;S t Nicolai;Bergaliden 11;137
2018-02-09 03:00;2;1;1;1;S t Nicolai;Bergaliden 11;137
2018-02-09 03:15;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-02-09 03:30;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-02-09 03:45;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-02-09 04:00;2;1;0;0;S t Nicolai;Bergaliden 11;137
2018-02-09 04:15;3;2;1;0;S t Nicolai;Bergaliden 11;136
2018-02-09 04:30;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-02-09 04:45;3;2;1;1;S t Nicolai;Bergaliden 11;136
2018-02-09 05:00;3;2;0;0;S t Nicolai;Bergaliden 11;136
2018-02-09 05:15;3;2;2;2;S t Nicolai;Bergaliden 11;136
2018-02-09 05:30;4;3;3;2;S t Nicolai;Bergaliden 11;135
2018-02-09 05:45;3;2;0;1;S t Nicolai;Bergaliden 11;136
2018-02-09 06:00;7;5;5;1;S t Nicolai;Bergaliden 11;132
2018-02-09 06:15;7;5;2;2;S t Nicolai;Bergaliden 11;132
2018-02-09 06:30;10;6;6;3;S t Nicolai;Bergaliden 11;129
2018-02-09 06:45;21;14;13;2;S t Nicolai;Bergaliden 11;118
2018-02-09 07:00;22;14;16;15;S t Nicolai;Bergaliden 11;117
2018-02-09 07:15;33;21;31;20;S t Nicolai;Bergaliden 11;106
2018-02-09 07:30;49;32;44;28;S t Nicolai;Bergaliden 11;90
2018-02-09 07:45;118;77;49;33;S t Nicolai;Bergaliden 11;21
2018-02-09 08:00;122;79;63;59;S t Nicolai;Bergaliden 11;17
2018-02-09 08:15;135;88;41;28;S t Nicolai;Bergaliden 11;4
2018-02-09 08:30;146;95;29;18;S t Nicolai;Bergaliden 11;0
2018-02-09 08:45;145;94;17;18;S t Nicolai;Bergaliden 11;0
2018-02-09 09:00;146;95;16;15;S t Nicolai;Bergaliden 11;0
2018-02-09 09:15;143;93;15;18;S t Nicolai;Bergaliden 11;0
2018-02-09 09:30;151;98;27;19;S t Nicolai;Bergaliden 11;0
2018-02-09 09:45;155;101;20;16;S t Nicolai;Bergaliden 11;0
2018-02-09 10:00;152;99;21;24;S t Nicolai;Bergaliden 11;0
2018-02-09 10:15;148;96;10;14;S t Nicolai;Bergaliden 11;0
2018-02-09 10:30;144;94;12;16;S t Nicolai;Bergaliden 11;0
2018-02-09 10:45;143;93;20;21;S t Nicolai;Bergaliden 11;0
2018-02-09 11:00;140;91;20;23;S t Nicolai;Bergaliden 11;0
2018-02-09 11:15;142;92;10;8;S t Nicolai;Bergaliden 11;0
2018-02-09 11:30;140;91;14;16;S t Nicolai;Bergaliden 11;0
2018-02-09 11:45;140;91;10;10;S t Nicolai;Bergaliden 11;0
2018-02-09 12:00;130;84;13;23;S t Nicolai;Bergaliden 11;9
2018-02-09 12:15;131;85;18;17;S t Nicolai;Bergaliden 11;8
2018-02-09 12:30;135;88;15;11;S t Nicolai;Bergaliden 11;4
2018-02-09 12:45;136;88;34;33;S t Nicolai;Bergaliden 11;3
2018-02-09 13:00;137;89;19;18;S t Nicolai;Bergaliden 11;2
2018-02-09 13:15;139;90;17;15;S t Nicolai;Bergaliden 11;0
2018-02-09 13:30;135;88;24;28;S t Nicolai;Bergaliden 11;4
2018-02-09 13:45;134;87;26;27;S t Nicolai;Bergaliden 11;5
2018-02-09 14:00;118;77;17;33;S t Nicolai;Bergaliden 11;21
2018-02-09 14:15;114;74;19;23;S t Nicolai;Bergaliden 11;25
2018-02-09 14:30;119;77;23;18;S t Nicolai;Bergaliden 11;20
2018-02-09 14:45;117;76;20;22;S t Nicolai;Bergaliden 11;22
2018-02-09 15:00;107;69;14;24;S t Nicolai;Bergaliden 11;32
2018-02-09 15:15;101;66;13;19;S t Nicolai;Bergaliden 11;38
2018-02-09 15:30;93;60;17;25;S t Nicolai;Bergaliden 11;46
2018-02-09 15:45;95;62;24;22;S t Nicolai;Bergaliden 11;44
2018-02-09 16:00;89;58;20;26;S t Nicolai;Bergaliden 11;50
2018-02-09 16:15;85;55;22;26;S t Nicolai;Bergaliden 11;54
2018-02-09 16:30;84;55;27;28;S t Nicolai;Bergaliden 11;55
2018-02-09 16:45;93;60;25;16;S t Nicolai;Bergaliden 11;46
2018-02-09 17:00;93;60;20;20;S t Nicolai;Bergaliden 11;46
2018-02-09 17:15;101;66;20;12;S t Nicolai;Bergaliden 11;38
2018-02-09 17:30;108;70;25;18;S t Nicolai;Bergaliden 11;31
2018-02-09 17:45;121;79;27;14;S t Nicolai;Bergaliden 11;18
2018-02-09 18:00;120;78;13;14;S t Nicolai;Bergaliden 11;19
2018-02-09 18:15;130;84;38;28;S t Nicolai;Bergaliden 11;9
2018-02-09 18:30;126;82;19;23;S t Nicolai;Bergaliden 11;13
2018-02-09 18:45;125;81;35;36;S t Nicolai;Bergaliden 11;14
2018-02-09 19:00;117;76;13;21;S t Nicolai;Bergaliden 11;22
2018-02-09 19:15;121;79;15;11;S t Nicolai;Bergaliden 11;18
2018-02-09 19:30;116;75;9;14;S t Nicolai;Bergaliden 11;23
2018-02-09 19:45;109;71;6;13;S t Nicolai;Bergaliden 11;30
2018-02-09 20:00;101;66;10;18;S t Nicolai;Bergaliden 11;38
2018-02-09 20:15;98;64;10;13;S t Nicolai;Bergaliden 11;41
2018-02-09 20:30;93;60;12;17;S t Nicolai;Bergaliden 11;46
2018-02-09 20:45;87;56;7;13;S t Nicolai;Bergaliden 11;52
2018-02-09 21:00;86;56;5;6;S t Nicolai;Bergaliden 11;53
2018-02-09 21:15;88;57;8;6;S t Nicolai;Bergaliden 11;51
2018-02-09 21:30;84;55;5;9;S t Nicolai;Bergaliden 11;55
2018-02-09 21:45;80;52;3;7;S t Nicolai;Bergaliden 11;59
2018-02-09 22:00;81;53;6;5;S t Nicolai;Bergaliden 11;58
2018-02-09 22:15;80;52;9;10;S t Nicolai;Bergaliden 11;59
2018-02-09 22:30;83;54;13;10;S t Nicolai;Bergaliden 11;56
2018-02-09 22:45;79;51;4;8;S t Nicolai;Bergaliden 11;60
2018-02-09 23:00;77;50;8;10;S t Nicolai;Bergaliden 11;62
2018-02-09 23:15;72;47;0;5;S t Nicolai;Bergaliden 11;67
2018-02-09 23:30;69;45;2;5;S t Nicolai;Bergaliden 11;70
2018-02-09 23:45;68;44;3;4;S t Nicolai;Bergaliden 11;71
2018-02-10 00:00;64;42;1;5;S t Nicolai;Bergaliden 11;75
2018-02-10 00:15;58;38;1;7;S t Nicolai;Bergaliden 11;81
2018-02-10 00:30;51;33;2;9;S t Nicolai;Bergaliden 11;88
2018-02-10 00:45;48;31;0;3;S t Nicolai;Bergaliden 11;91
2018-02-10 01:00;44;29;0;4;S t Nicolai;Bergaliden 11;95
2018-02-10 01:15;44;29;1;1;S t Nicolai;Bergaliden 11;95
2018-02-10 01:30;40;26;1;5;S t Nicolai;Bergaliden 11;99
2018-02-10 01:45;37;24;0;3;S t Nicolai;Bergaliden 11;102
2018-02-10 02:00;34;22;1;4;S t Nicolai;Bergaliden 11;105
2018-02-10 02:15;32;21;0;2;S t Nicolai;Bergaliden 11;107
2018-02-10 02:30;32;21;1;1;S t Nicolai;Bergaliden 11;107
2018-02-10 02:45;32;21;0;0;S t Nicolai;Bergaliden 11;107
2018-02-10 03:00;32;21;1;1;S t Nicolai;Bergaliden 11;107
2018-02-10 03:15;32;21;0;0;S t Nicolai;Bergaliden 11;107
2018-02-10 03:30;32;21;1;1;S t Nicolai;Bergaliden 11;107
2018-02-10 03:45;31;20;0;1;S t Nicolai;Bergaliden 11;108
2018-02-10 04:00;30;19;0;1;S t Nicolai;Bergaliden 11;109
2018-02-10 04:15;30;19;0;0;S t Nicolai;Bergaliden 11;109
2018-02-10 04:30;30;19;0;0;S t Nicolai;Bergaliden 11;109
2018-02-10 04:45;30;19;0;0;S t Nicolai;Bergaliden 11;109
2018-02-10 05:00;30;19;2;2;S t Nicolai;Bergaliden 11;109
2018-02-10 05:15;31;20;1;0;S t Nicolai;Bergaliden 11;108
2018-02-10 05:30;31;20;1;1;S t Nicolai;Bergaliden 11;108
2018-02-10 05:45;31;20;0;0;S t Nicolai;Bergaliden 11;108
2018-02-10 06:00;31;20;0;0;S t Nicolai;Bergaliden 11;108
2018-02-10 06:15;32;21;1;0;S t Nicolai;Bergaliden 11;107
2018-02-10 06:30;32;21;0;0;S t Nicolai;Bergaliden 11;107
2018-02-10 06:45;34;22;2;0;S t Nicolai;Bergaliden 11;105
2018-02-10 07:00;33;21;0;1;S t Nicolai;Bergaliden 11;106
2018-02-10 07:15;33;21;0;0;S t Nicolai;Bergaliden 11;106
2018-02-10 07:30;33;21;0;0;S t Nicolai;Bergaliden 11;106
2018-02-10 07:45;34;22;1;0;S t Nicolai;Bergaliden 11;105
2018-02-10 08:00;35;23;2;1;S t Nicolai;Bergaliden 11;104
2018-02-10 08:15;40;26;5;0;S t Nicolai;Bergaliden 11;99
2018-02-10 08:30;54;35;19;5;S t Nicolai;Bergaliden 11;85
2018-02-10 08:45;63;41;11;2;S t Nicolai;Bergaliden 11;76
2018-02-10 09:00;64;42;6;5;S t Nicolai;Bergaliden 11;75
2018-02-10 09:15;70;45;10;4;S t Nicolai;Bergaliden 11;69
2018-02-10 09:30;84;55;20;6;S t Nicolai;Bergaliden 11;55
2018-02-10 09:45;88;57;17;13;S t Nicolai;Bergaliden 11;51
2018-02-10 10:00;82;53;8;14;S t Nicolai;Bergaliden 11;57
2018-02-10 10:15;122;79;17;12;S t Nicolai;Bergaliden 11;17
2018-02-10 10:30;137;89;24;9;S t Nicolai;Bergaliden 11;2
2018-02-10 10:45;144;94;16;9;S t Nicolai;Bergaliden 11;0
2018-02-10 11:00;136;88;11;19;S t Nicolai;Bergaliden 11;3
2018-02-10 11:15;140;91;16;12;S t Nicolai;Bergaliden 11;0
2018-02-10 11:30;139;90;12;13;S t Nicolai;Bergaliden 11;0
2018-02-10 11:45;132;86;14;21;S t Nicolai;Bergaliden 11;7
2018-02-10 12:00;127;82;14;19;S t Nicolai;Bergaliden 11;12
2018-02-10 12:15;136;88;16;7;S t Nicolai;Bergaliden 11;3
2018-02-10 12:30;136;88;13;13;S t Nicolai;Bergaliden 11;3
2018-02-10 12:45;136;88;13;13;S t Nicolai;Bergaliden 11;3
2018-02-10 13:00;138;90;15;13;S t Nicolai;Bergaliden 11;1
2018-02-10 13:15;138;90;8;8;S t Nicolai;Bergaliden 11;1
2018-02-10 13:30;139;90;11;10;S t Nicolai;Bergaliden 11;0
2018-02-10 13:45;145;94;15;9;S t Nicolai;Bergaliden 11;0
2018-02-10 14:00;149;97;16;12;S t Nicolai;Bergaliden 11;0
2018-02-10 14:15;152;99;15;12;S t Nicolai;Bergaliden 11;0
2018-02-10 14:30;154;100;23;21;S t Nicolai;Bergaliden 11;0
2018-02-10 14:45;147;95;10;17;S t Nicolai;Bergaliden 11;0
2018-02-10 15:00;134;87;6;19;S t Nicolai;Bergaliden 11;5
2018-02-10 15:15;122;79;8;20;S t Nicolai;Bergaliden 11;17
2018-02-10 15:30;121;79;19;20;S t Nicolai;Bergaliden 11;18
2018-02-10 15:45;117;76;7;11;S t Nicolai;Bergaliden 11;22
2018-02-10 16:00;120;78;14;11;S t Nicolai;Bergaliden 11;19
2018-02-10 16:15;120;78;13;13;S t Nicolai;Bergaliden 11;19
2018-02-10 16:30;116;75;20;24;S t Nicolai;Bergaliden 11;23
2018-02-10 16:45;116;75;12;12;S t Nicolai;Bergaliden 11;23
2018-02-10 17:00;118;77;16;14;S t Nicolai;Bergaliden 11;21
2018-02-10 17:15;131;85;16;3;S t Nicolai;Bergaliden 11;8
2018-02-10 17:30;143;93;20;8;S t Nicolai;Bergaliden 11;0
2018-02-10 17:45;153;99;37;27;S t Nicolai;Bergaliden 11;0
2018-02-10 18:00;153;99;30;30;S t Nicolai;Bergaliden 11;0
2018-02-10 18:15;152;99;33;34;S t Nicolai;Bergaliden 11;0
2018-02-10 18:30;150;97;34;36;S t Nicolai;Bergaliden 11;0
2018-02-10 18:45;145;94;28;33;S t Nicolai;Bergaliden 11;0
2018-02-10 19:00;143;93;26;28;S t Nicolai;Bergaliden 11;0
2018-02-10 19:15;143;93;16;16;S t Nicolai;Bergaliden 11;0
2018-02-10 19:30;137;89;10;16;S t Nicolai;Bergaliden 11;2
2018-02-10 19:45;130;84;4;11;S t Nicolai;Bergaliden 11;9
2018-02-10 20:00;137;89;21;14;S t Nicolai;Bergaliden 11;2
2018-02-10 20:15;131;85;8;14;S t Nicolai;Bergaliden 11;8
2018-02-10 20:30;129;84;13;15;S t Nicolai;Bergaliden 11;10
2018-02-10 20:45;130;84;13;12;S t Nicolai;Bergaliden 11;9
2018-02-10 21:00;123;80;8;15;S t Nicolai;Bergaliden 11;16
2018-02-10 21:15;119;77;9;13;S t Nicolai;Bergaliden 11;20
2018-02-10 21:30;118;77;12;13;S t Nicolai;Bergaliden 11;21
2018-02-10 21:45;117;76;5;6;S t Nicolai;Bergaliden 11;22
2018-02-10 22:00;119;77;12;10;S t Nicolai;Bergaliden 11;20
2018-02-10 22:15;120;78;13;12;S t Nicolai;Bergaliden 11;19
2018-02-10 22:30;118;77;2;4;S t Nicolai;Bergaliden 11;21
2018-02-10 22:45;113;73;1;6;S t Nicolai;Bergaliden 11;26
2018-02-10 23:00;113;73;10;10;S t Nicolai;Bergaliden 11;26
2018-02-10 23:15;107;69;5;11;S t Nicolai;Bergaliden 11;32
2018-02-10 23:30;109;71;6;4;S t Nicolai;Bergaliden 11;30
2018-02-10 23:45;107;69;2;4;S t Nicolai;Bergaliden 11;32
2018-02-11 00:00;101;66;2;8;S t Nicolai;Bergaliden 11;38
2018-02-11 00:15;92;60;4;13;S t Nicolai;Bergaliden 11;47
2018-02-11 00:30;82;53;1;11;S t Nicolai;Bergaliden 11;57
2018-02-11 00:45;80;52;2;4;S t Nicolai;Bergaliden 11;59
2018-02-11 01:00;76;49;7;11;S t Nicolai;Bergaliden 11;63
2018-02-11 01:15;77;50;3;2;S t Nicolai;Bergaliden 11;62
2018-02-11 01:30;77;50;4;4;S t Nicolai;Bergaliden 11;62
2018-02-11 01:45;78;51;6;5;S t Nicolai;Bergaliden 11;61
2018-02-11 02:00;73;47;6;11;S t Nicolai;Bergaliden 11;66
2018-02-11 02:15;70;45;2;5;S t Nicolai;Bergaliden 11;69
2018-02-11 02:30;70;45;2;2;S t Nicolai;Bergaliden 11;69
2018-02-11 02:45;70;45;2;2;S t Nicolai;Bergaliden 11;69
2018-02-11 03:00;67;44;1;4;S t Nicolai;Bergaliden 11;72
2018-02-11 03:15;67;44;0;0;S t Nicolai;Bergaliden 11;72
2018-02-11 03:30;63;41;0;4;S t Nicolai;Bergaliden 11;76
2018-02-11 03:45;63;41;0;0;S t Nicolai;Bergaliden 11;76
2018-02-11 04:00;63;41;0;0;S t Nicolai;Bergaliden 11;76
2018-02-11 04:15;63;41;0;0;S t Nicolai;Bergaliden 11;76
2018-02-11 04:30;63;41;0;0;S t Nicolai;Bergaliden 11;76
2018-02-11 04:45;63;41;0;0;S t Nicolai;Bergaliden 11;76
2018-02-11 05:00;63;41;0;0;S t Nicolai;Bergaliden 11;76
2018-02-11 05:15;62;40;2;3;S t Nicolai;Bergaliden 11;77
